symbol,signal_date,score,signal,entry_lag,hold_days,entry_date,entry_year,exit_date,entry_open,exit_close,pnl
NVDA,2018-02-08,4,LONG,3,3,2018-02-13,2018,2018-02-16,5.664000034332275,6.0960001945495605,0.07627121426531087
BIDU,2018-02-13,4,LONG,3,3,2018-02-16,2018,2018-02-22,248.0,249.35000610351562,0.005443572998046875
HUBS,2018-02-13,4,LONG,3,3,2018-02-16,2018,2018-02-22,101.6500015258789,110.69999694824219,0.0890309423168996
SEDG,2018-02-14,4,LONG,3,3,2018-02-20,2018,2018-02-23,45.5,50.0,0.0989010989010989
FIVN,2018-02-21,4,LONG,3,3,2018-02-26,2018,2018-03-01,29.59000015258789,30.34000015258789,0.025346400680380066
SNPS,2018-02-21,4,LONG,3,3,2018-02-26,2018,2018-03-01,85.79000091552734,84.52999877929688,-0.014687051203917377
TXT,2018-04-18,4,LONG,3,3,2018-04-23,2018,2018-04-26,65.80999755859375,63.619998931884766,-0.0332775977503893
TXN,2018-04-24,4,LONG,3,3,2018-04-27,2018,2018-05-02,103.16999816894531,102.95999908447266,-0.0020354665910604524
AMD,2018-04-25,4,LONG,3,3,2018-04-30,2018,2018-05-03,11.0600004196167,10.930000305175781,-0.011754078617424078
META,2018-04-25,4,LONG,3,3,2018-04-30,2018,2018-05-03,173.7899932861328,174.02000427246094,0.0013234995984459724
AMZN,2018-04-26,4,LONG,3,3,2018-05-01,2018,2018-05-04,78.16100311279297,79.04750061035156,0.011341941150362446
BIDU,2018-04-26,4,LONG,3,3,2018-05-01,2018,2018-05-04,247.24000549316406,251.72999572753906,0.018160451927748983
FSLR,2018-04-26,4,LONG,3,3,2018-05-01,2018,2018-05-04,71.0,66.37000274658203,-0.06521122892137984
INTC,2018-04-26,4,LONG,3,3,2018-05-01,2018,2018-05-04,51.63999938964844,52.779998779296875,0.022075898588739287
MSFT,2018-04-26,4,LONG,3,3,2018-05-01,2018,2018-05-04,93.20999908447266,95.16000366210938,0.020920551408540454
FIVN,2018-05-01,4,LONG,3,3,2018-05-04,2018,2018-05-09,31.299999237060547,31.459999084472656,0.005111816335850343
CYBR,2018-05-03,4,LONG,3,3,2018-05-08,2018,2018-05-11,57.0,58.779998779296875,0.0312280487595943
EA,2018-05-08,4,LONG,3,3,2018-05-11,2018,2018-05-16,133.3000030517578,130.86000061035156,-0.01830459404009799
RUN,2018-05-09,4,LONG,3,3,2018-05-14,2018,2018-05-17,10.829999923706055,10.859999656677246,0.0027700584656075804
GLOB,2018-05-10,4,LONG,3,3,2018-05-15,2018,2018-05-18,50.2400016784668,51.27000045776367,0.020501567374316777
HUBS,2018-05-10,4,LONG,3,3,2018-05-15,2018,2018-05-18,109.0999984741211,113.55000305175781,0.04078831017300404
KTOS,2018-05-10,4,LONG,3,3,2018-05-15,2018,2018-05-18,11.380000114440918,11.130000114440918,-0.021968365332681906
CRM,2018-05-29,4,LONG,3,3,2018-06-01,2018,2018-06-06,129.8800048828125,135.5500030517578,0.04365566642887957
CDNS,2018-07-23,4,LONG,3,3,2018-07-26,2018,2018-07-31,46.810001373291016,44.09000015258789,-0.05810726641540137
TER,2018-07-24,4,LONG,3,3,2018-07-27,2018,2018-08-01,44.22999954223633,43.290000915527344,-0.02125251269359287
CW,2018-07-25,4,LONG,3,3,2018-07-30,2018,2018-08-02,129.97999572753906,131.83999633789062,0.014309898995922811
AMZN,2018-07-26,4,LONG,3,3,2018-07-31,2018,2018-08-03,89.32450103759766,91.16449737548828,0.020599010534815644
LSCC,2018-07-26,4,LONG,3,3,2018-07-31,2018,2018-08-03,7.5,7.539999961853027,0.005333328247070312
AMKR,2018-07-30,4,LONG,3,3,2018-08-02,2018,2018-08-07,8.609999656677246,9.220000267028809,0.07084792504939225
PAYC,2018-07-31,4,LONG,3,3,2018-08-03,2018,2018-08-08,135.0,134.83999633789062,-0.0011852123119212962
SONY,2018-07-31,4,LONG,3,3,2018-08-03,2018,2018-08-08,10.984000205993652,10.958000183105469,-0.002367081427583744
FORM,2018-08-01,4,LONG,3,3,2018-08-06,2018,2018-08-09,14.0,14.0,0.0
FTNT,2018-08-01,4,LONG,3,3,2018-08-06,2018,2018-08-09,14.697999954223633,14.90999984741211,0.014423723897723652
ACLS,2018-08-02,4,LONG,3,3,2018-08-07,2018,2018-08-10,22.799999237060547,21.350000381469727,-0.06359644316276561
TTWO,2018-08-02,4,LONG,3,3,2018-08-07,2018,2018-08-10,121.30999755859375,128.8000030517578,0.06174268934055766
FIVN,2018-08-06,4,LONG,3,3,2018-08-09,2018,2018-08-14,43.060001373291016,43.45000076293945,0.00905711512332519
CYBR,2018-08-07,4,LONG,3,3,2018-08-10,2018,2018-08-15,67.9000015258789,71.79000091552734,0.05729012227143812
SE,2018-08-21,4,LONG,3,3,2018-08-24,2018,2018-08-29,14.390000343322754,14.90999984741211,0.03613617037407824
VEEV,2018-08-23,4,LONG,3,3,2018-08-28,2018,2018-08-31,102.5,104.36000061035156,0.018146347418064025
AVAV,2018-09-05,4,LONG,3,3,2018-09-10,2018,2018-09-13,100.5,111.44000244140625,0.10885574568563433
PANW,2018-09-06,4,LONG,3,3,2018-09-11,2018,2018-09-14,39.23500061035156,39.10333251953125,-0.003355883491067765
CDNS,2018-10-22,4,LONG,3,3,2018-10-25,2018,2018-10-30,45.56999969482422,44.380001068115234,-0.02611364131398366
LMT,2018-10-23,4,LONG,3,3,2018-10-26,2018,2018-10-31,303.3999938964844,293.8500061035156,-0.03147655894886756
MSFT,2018-10-24,4,LONG,3,3,2018-10-29,2018,2018-11-01,108.11000061035156,105.91999816894531,-0.020257167968201425
TSLA,2018-10-24,4,LONG,3,3,2018-10-29,2018,2018-11-01,22.49799919128418,22.95199966430664,0.020179593267935694
INTC,2018-10-25,4,LONG,3,3,2018-10-30,2018,2018-11-02,45.529998779296875,47.11000061035156,0.0347024351727665
ON,2018-10-28,4,LONG,3,3,2018-10-31,2018,2018-11-05,17.270000457763672,17.719999313354492,0.026056678845571474
AMKR,2018-10-29,4,LONG,3,3,2018-11-01,2018,2018-11-06,7.170000076293945,7.059999942779541,-0.015341719992179073
KLAC,2018-10-29,4,LONG,3,3,2018-11-01,2018,2018-11-06,91.94999694824219,95.05000305175781,0.03371404248398823
META,2018-10-30,4,LONG,3,3,2018-11-02,2018,2018-11-07,151.8000030517578,151.52999877929688,-0.001778684236052859
FORM,2018-10-31,4,LONG,3,3,2018-11-05,2018,2018-11-08,16.25,14.960000038146973,-0.07938461303710938
PH,2018-11-01,4,LONG,3,3,2018-11-06,2018,2018-11-09,163.55999755859375,167.3300018310547,0.023049671855799404
FIVN,2018-11-06,4,LONG,3,3,2018-11-09,2018,2018-11-14,43.29999923706055,41.40999984741211,-0.043648947412238834
KTOS,2018-11-06,4,LONG,3,3,2018-11-09,2018,2018-11-14,15.699999809265137,15.0,-0.04458597565409151
TWLO,2018-11-06,4,LONG,3,3,2018-11-09,2018,2018-11-14,90.5,83.95999908447266,-0.07226520348648999
CYBR,2018-11-07,4,LONG,3,3,2018-11-12,2018,2018-11-15,76.4000015258789,74.55999755859375,-0.024083821080316252
HUBS,2018-11-07,4,LONG,3,3,2018-11-12,2018,2018-11-15,133.74000549316406,133.88999938964844,0.0011215335002512897
TTWO,2018-11-07,4,LONG,3,3,2018-11-12,2018,2018-11-15,111.2699966430664,113.05999755859375,0.0160870043096104
DIS,2018-11-08,4,LONG,3,3,2018-11-13,2018,2018-11-16,117.11000061035156,116.19000244140625,-0.007855846333792882
CRM,2018-11-27,4,LONG,3,3,2018-11-30,2018,2018-12-06,138.88999938964844,142.05999755859375,0.02282380432627156
PANW,2018-11-29,4,LONG,3,3,2018-12-04,2018,2018-12-10,29.59000015258789,29.873332977294922,0.009575289734571071
WDAY,2018-11-29,4,LONG,3,3,2018-12-04,2018,2018-12-10,165.22999572753906,159.67999267578125,-0.03358956118905707
IBM,2019-01-22,4,LONG,3,3,2019-01-25,2019,2019-01-30,127.02677154541016,128.47036743164062,0.011364501110023134
LRCX,2019-01-23,4,LONG,3,3,2019-01-28,2019,2019-01-31,16.0,16.95800018310547,0.0598750114440918
TXT,2019-01-24,4,LONG,3,3,2019-01-29,2019,2019-02-01,52.79999923706055,53.5099983215332,0.013446952551739904
BA,2019-01-30,4,LONG,3,3,2019-02-04,2019,2019-02-07,388.9700012207031,405.1700134277344,0.041648487431397825
META,2019-01-30,4,LONG,3,3,2019-02-04,2019,2019-02-07,165.6999969482422,166.3800048828125,0.004103850012638919
BE,2019-02-05,4,LONG,3,3,2019-02-08,2019,2019-02-13,10.449999809265137,11.0,0.05263159816014775
EMR,2019-02-05,4,LONG,3,3,2019-02-08,2019,2019-02-13,66.0199966430664,68.41000366210938,0.03620125932396535
MCHP,2019-02-05,4,LONG,3,3,2019-02-08,2019,2019-02-13,43.3650016784668,45.595001220703125,0.0514239468678183
PAYC,2019-02-05,4,LONG,3,3,2019-02-08,2019,2019-02-13,166.77000427246094,173.05999755859375,0.03771657447376759
SNAP,2019-02-05,4,LONG,3,3,2019-02-08,2019,2019-02-13,8.369999885559082,9.069999694824219,0.08363199747145272
TDG,2019-02-05,4,LONG,3,3,2019-02-08,2019,2019-02-13,417.8699951171875,432.0899963378906,0.0340297254812834
SHOP,2019-02-12,4,LONG,3,3,2019-02-15,2019,2019-02-21,17.709999084472656,17.847000122070312,0.007735801506493171
CYBR,2019-02-14,4,LONG,3,3,2019-02-20,2019,2019-02-25,102.27999877929688,107.1500015258789,0.04761441928730056
GLOB,2019-02-14,4,LONG,3,3,2019-02-20,2019,2019-02-25,71.0,71.87000274658203,0.012253559811014525
CDNS,2019-02-19,4,LONG,3,3,2019-02-22,2019,2019-02-27,55.560001373291016,57.45000076293945,0.034017266791447634
INTU,2019-02-21,4,LONG,3,3,2019-02-26,2019,2019-03-01,246.3000030517578,250.41000366210938,0.016686969384599973
ROKU,2019-02-21,4,LONG,3,3,2019-02-26,2019,2019-03-01,63.650001525878906,69.08000183105469,0.08531029340145489
BOX,2019-02-27,4,LONG,3,3,2019-03-04,2019,2019-03-07,20.200000762939453,18.93000030517578,-0.06287130741567679
WDAY,2019-02-28,4,LONG,3,3,2019-03-05,2019,2019-03-08,180.3300018310547,181.61000061035156,0.007098091090222825
ZS,2019-02-28,4,LONG,3,3,2019-03-05,2019,2019-03-08,57.0,60.540000915527344,0.06210527921977796
CRM,2019-03-04,4,LONG,3,3,2019-03-07,2019,2019-03-12,156.08999633789062,158.27999877929688,0.014030383066096786
AVAV,2019-03-05,4,LONG,3,3,2019-03-08,2019,2019-03-13,78.0199966430664,78.88999938964844,0.01115102260978305
MDB,2019-03-13,4,LONG,3,3,2019-03-18,2019,2019-03-21,132.32000732421875,154.63999938964844,0.16868191376939579
TEAM,2019-04-17,4,LONG,3,3,2019-04-23,2019,2019-04-26,104.25,108.20999908447266,0.037985602728754495
AMD,2019-04-30,4,LONG,3,3,2019-05-03,2019,2019-05-08,28.299999237060547,27.09000015258789,-0.04275615254745625
LDOS,2019-04-30,4,LONG,3,3,2019-05-03,2019,2019-05-08,73.13999938964844,74.16999816894531,0.014082564778400197
LSCC,2019-04-30,4,LONG,3,3,2019-05-03,2019,2019-05-08,13.899999618530273,13.90999984741211,0.0007194409464950272
TT,2019-04-30,4,LONG,3,3,2019-05-03,2019,2019-05-08,96.19860076904297,94.25911712646484,-0.02016124587128358
LHX,2019-05-01,4,LONG,3,3,2019-05-06,2019,2019-05-09,175.97999572753906,181.17999267578125,0.0295487957409266
ACLS,2019-05-07,4,LONG,3,3,2019-05-10,2019,2019-05-15,17.09000015258789,17.149999618530273,0.0035107937628249385
HUBS,2019-05-07,4,LONG,3,3,2019-05-10,2019,2019-05-15,179.74000549316406,181.52000427246094,0.009903186407572312
ROKU,2019-05-08,4,LONG,3,3,2019-05-13,2019,2019-05-16,80.76000213623047,83.27999877929688,0.031203523729674196
GLOB,2019-05-09,4,LONG,3,3,2019-05-14,2019,2019-05-17,80.25,84.04000091552734,0.04722742573865849
TTWO,2019-05-13,4,LONG,3,3,2019-05-16,2019,2019-05-21,107.3499984741211,103.75,-0.03353515160961038
AMAT,2019-05-16,4,LONG,3,3,2019-05-21,2019,2019-05-24,41.18000030517578,39.5,-0.04079651026531506
SNPS,2019-05-22,4,LONG,3,3,2019-05-28,2019,2019-05-31,117.0999984741211,116.44000244140625,-0.005636174562894651
INTU,2019-05-23,4,LONG,3,3,2019-05-29,2019,2019-06-03,253.9600067138672,238.07000732421875,-0.06256890443207247
ZS,2019-05-30,4,LONG,3,3,2019-06-04,2019,2019-06-07,68.0,75.51000213623047,0.11044120788574219
ASML,2019-07-17,4,LONG,3,3,2019-07-22,2019,2019-07-25,225.2899932861328,230.0500030517578,0.021128367470717977
IBM,2019-07-17,4,LONG,3,3,2019-07-22,2019,2019-07-25,143.55641174316406,143.7762908935547,0.0015316567732551682
CDNS,2019-07-22,4,LONG,3,3,2019-07-25,2019,2019-07-30,75.69000244140625,75.54000091552734,-0.0019817878324819268
SNAP,2019-07-23,4,LONG,3,3,2019-07-26,2019,2019-07-31,17.700000762939453,16.799999237060547,-0.05084754164323789
TER,2019-07-23,4,LONG,3,3,2019-07-26,2019,2019-07-31,56.2400016784668,55.72999954223633,-0.009068316518662883
PYPL,2019-07-24,4,LONG,3,3,2019-07-29,2019,2019-08-01,113.5,110.80000305175781,-0.023788519367772577
FISV,2019-07-25,4,LONG,3,3,2019-07-30,2019,2019-08-02,102.77999877929688,104.31999969482422,0.014983468902682536
AMKR,2019-07-29,4,LONG,3,3,2019-08-01,2019,2019-08-06,9.210000038146973,8.65999984741211,-0.059717718616374926
PAYC,2019-07-30,4,LONG,3,3,2019-08-02,2019,2019-08-07,234.86000061035156,231.1999969482422,-0.015583767574715994
LRCX,2019-07-31,4,LONG,3,3,2019-08-05,2019,2019-08-08,19.775999069213867,20.148000717163086,0.018810763827771887
TTWO,2019-08-05,4,LONG,3,3,2019-08-08,2019,2019-08-13,130.52000427246094,127.52999877929688,-0.022908407870738466
SEDG,2019-08-06,4,LONG,3,3,2019-08-09,2019,2019-08-14,79.16999816894531,84.69000244140625,0.0697234356464363
MELI,2019-08-07,4,LONG,3,3,2019-08-12,2019,2019-08-15,612.5599975585938,613.25,0.0011264242591032866
SNPS,2019-08-21,4,LONG,3,3,2019-08-26,2019,2019-08-29,136.6300048828125,141.30999755859375,0.03425303746271017
ZS,2019-09-10,4,LONG,3,3,2019-09-13,2019,2019-09-18,49.34000015258789,51.95000076293945,0.05289826919902568
HON,2019-10-17,4,LONG,3,3,2019-10-22,2019,2019-10-25,159.00094604492188,161.76248168945312,0.017368045368428467
TEAM,2019-10-17,4,LONG,3,3,2019-10-22,2019,2019-10-25,117.05000305175781,113.81999969482422,-0.02759507281264515
CDNS,2019-10-21,4,LONG,3,3,2019-10-24,2019,2019-10-29,63.720001220703125,65.97000122070312,0.03531073378681853
MPWR,2019-10-22,4,LONG,3,3,2019-10-25,2019,2019-10-30,149.6699981689453,151.67999267578125,0.013429508461455882
GD,2019-10-23,4,LONG,3,3,2019-10-28,2019,2019-10-31,174.27999877929688,176.8000030517578,0.014459515091299707
TSLA,2019-10-23,4,LONG,3,3,2019-10-28,2019,2019-10-31,21.836000442504883,20.994667053222656,-0.038529647015601284
LDOS,2019-10-29,4,LONG,3,3,2019-11-01,2019,2019-11-06,86.23999786376953,85.12999725341797,-0.012871064910101154
TENB,2019-10-29,4,LONG,3,3,2019-11-01,2019,2019-11-06,25.110000610351562,25.530000686645508,0.016726406454996297
AAPL,2019-10-30,4,LONG,3,3,2019-11-04,2019,2019-11-07,64.3324966430664,64.85749816894531,0.0081607516150314
CW,2019-10-30,4,LONG,3,3,2019-11-04,2019,2019-11-07,140.22999572753906,139.58999633789062,-0.004563926471850782
KLAC,2019-10-30,4,LONG,3,3,2019-11-04,2019,2019-11-07,174.77999877929688,171.9499969482422,-0.016191794546401544
LHX,2019-10-30,4,LONG,3,3,2019-11-04,2019,2019-11-07,201.0,194.8800048828125,-0.030447736901430347
ACLS,2019-10-31,4,LONG,3,3,2019-11-05,2019,2019-11-08,22.049999237060547,21.8799991607666,-0.007709754293697099
PH,2019-10-31,4,LONG,3,3,2019-11-05,2019,2019-11-08,198.57000732421875,199.5399932861328,0.00488485635360984
HUBS,2019-11-05,4,LONG,3,3,2019-11-08,2019,2019-11-13,142.1699981689453,141.72999572753906,-0.0030949036159048167
KTOS,2019-11-05,4,LONG,3,3,2019-11-08,2019,2019-11-13,19.690000534057617,19.719999313354492,0.0015235540113361795
DIS,2019-11-07,4,LONG,3,3,2019-11-12,2019,2019-11-15,138.02999877929688,144.6699981689453,0.0481054803185608
RUN,2019-11-12,4,LONG,3,3,2019-11-15,2019,2019-11-20,14.539999961853027,13.539999961853027,-0.06877579110203495
INTU,2019-11-21,4,LONG,3,3,2019-11-26,2019,2019-12-02,257.4100036621094,256.54998779296875,-0.0033410351458971637
AVAV,2019-12-03,4,LONG,3,3,2019-12-06,2019,2019-12-11,62.349998474121094,61.97999954223633,-0.005934225195504004
WDAY,2019-12-03,4,LONG,3,3,2019-12-06,2019,2019-12-11,162.05999755859375,165.0,0.018141444438460358
DOCU,2019-12-05,4,LONG,3,3,2019-12-10,2019,2019-12-13,75.30000305175781,73.72000122070312,-0.020982759190177797
MSTR,2020-01-28,4,LONG,3,3,2020-01-31,2020,2020-02-05,15.263999938964844,15.284000396728516,0.0013103025316854294
TSLA,2020-01-29,4,LONG,3,3,2020-02-03,2020,2020-02-06,44.91266632080078,49.930667877197266,0.11172798160220684
NOC,2020-01-30,4,LONG,3,3,2020-02-04,2020,2020-02-07,366.6300048828125,361.4200134277344,-0.014210488464367276
PH,2020-01-30,4,LONG,3,3,2020-02-04,2020,2020-02-07,202.24000549316406,207.82000732421875,0.02759098931711262
MCHP,2020-02-04,4,LONG,3,3,2020-02-07,2020,2020-02-12,53.83000183105469,54.849998474121094,0.018948478699065678
FORM,2020-02-05,4,LONG,3,3,2020-02-10,2020,2020-02-13,25.18000030517578,27.25,0.08220808855187851
PAYC,2020-02-05,4,LONG,3,3,2020-02-10,2020,2020-02-13,293.5299987792969,303.2900085449219,0.033250467775743364
PINS,2020-02-06,4,LONG,3,3,2020-02-11,2020,2020-02-14,24.40999984741211,23.219999313354492,-0.04875053426859313
NET,2020-02-13,4,LONG,3,3,2020-02-19,2020,2020-02-24,17.450000762939453,19.809999465942383,0.13524347276907442
ZS,2020-02-20,4,LONG,3,3,2020-02-25,2020,2020-02-28,52.779998779296875,51.9900016784668,-0.014967736246707854
BOX,2020-02-26,4,LONG,3,3,2020-03-02,2020,2020-03-05,16.719999313354492,15.010000228881836,-0.10227267671637143
WDAY,2020-02-27,4,LONG,3,3,2020-03-03,2020,2020-03-06,172.49000549316406,158.67999267578125,-0.08006268408363008
MRVL,2020-03-04,4,LONG,3,3,2020-03-09,2020,2020-03-12,22.149999618530273,19.559999465942383,-0.11693003147598906
BE,2020-03-16,4,LONG,3,3,2020-03-19,2020,2020-03-24,3.190000057220459,5.619999885559082,0.7617554184171249
MU,2020-03-25,4,LONG,3,3,2020-03-30,2020,2020-04-02,44.16999816894531,41.09000015258789,-0.06973054435222689
ROK,2020-04-28,4,LONG,3,3,2020-05-01,2020,2020-05-06,185.11000061035156,189.2100067138672,0.022149025390291895
TENB,2020-04-28,4,LONG,3,3,2020-05-01,2020,2020-05-06,26.040000915527344,27.059999465942383,0.0391704498676429
TSLA,2020-04-29,4,LONG,3,3,2020-05-04,2020,2020-05-07,46.733333587646484,52.00266647338867,0.11275319950929172
PH,2020-04-30,4,LONG,3,3,2020-05-05,2020,2020-05-08,158.6199951171875,161.0,0.01500444430763074
KLAC,2020-05-05,4,LONG,3,3,2020-05-08,2020,2020-05-13,166.8300018310547,164.07000732421875,-0.016543753980359763
ONTO,2020-05-05,4,LONG,3,3,2020-05-08,2020,2020-05-13,32.09000015258789,30.3799991607666,-0.05328765919882323
TDG,2020-05-05,4,LONG,3,3,2020-05-08,2020,2020-05-13,332.54998779296875,320.04998779296875,-0.03758833396133504
GPN,2020-05-06,4,LONG,3,3,2020-05-11,2020,2020-05-14,173.39999389648438,164.30999755859375,-0.052422126054497635
TWLO,2020-05-06,4,LONG,3,3,2020-05-11,2020,2020-05-14,179.97999572753906,191.86000061035156,0.0660073628449071
KTOS,2020-05-07,4,LONG,3,3,2020-05-12,2020,2020-05-15,16.84000015258789,15.640000343322754,-0.07125889539144253
UBER,2020-05-07,4,LONG,3,3,2020-05-12,2020,2020-05-15,31.420000076293945,32.470001220703125,0.03341824130679727
DDOG,2020-05-11,4,LONG,3,3,2020-05-14,2020,2020-05-19,66.37999725341797,70.05999755859375,0.05543839194700019
TTWO,2020-05-20,4,LONG,3,3,2020-05-26,2020,2020-05-29,142.44000244140625,136.1699981689453,-0.044018563359967296
BOX,2020-05-27,4,LONG,3,3,2020-06-01,2020,2020-06-04,20.0,18.719999313354492,-0.06400003433227539
CRWD,2020-06-02,4,LONG,3,3,2020-06-05,2020,2020-06-10,92.7300033569336,97.22000122070312,0.04842011971558724
ASML,2020-07-15,4,LONG,3,3,2020-07-20,2020,2020-07-23,383.9100036621094,384.2300109863281,0.0008335477616269618
IBM,2020-07-20,4,LONG,3,3,2020-07-23,2020,2020-07-28,123.42256164550781,118.99617767333984,-0.03586365339654312
DOV,2020-07-22,4,LONG,3,3,2020-07-27,2020,2020-07-30,105.19999694824219,104.54000091552734,-0.006273726728714243
IEX,2020-07-23,4,LONG,3,3,2020-07-28,2020,2020-07-31,169.22000122070312,164.82000732421875,-0.02600161839465854
INTC,2020-07-23,4,LONG,3,3,2020-07-28,2020,2020-07-31,49.47999954223633,47.72999954223633,-0.03536782571119858
SWKS,2020-07-23,4,LONG,3,3,2020-07-28,2020,2020-07-31,137.3699951171875,145.5800018310547,0.05976564756272577
AXP,2020-07-24,4,LONG,3,3,2020-07-29,2020,2020-08-03,94.70999908447266,93.54000091552734,-0.012353480944517601
LSCC,2020-07-28,4,LONG,3,3,2020-07-31,2020,2020-08-05,31.010000228881836,31.309999465942383,0.009674273938931999
TENB,2020-07-28,4,LONG,3,3,2020-07-31,2020,2020-08-05,33.900001525878906,33.90999984741211,0.00029493572516716587
SHOP,2020-07-29,4,LONG,3,3,2020-08-03,2020,2020-08-06,103.19999694824219,108.81300354003906,0.054389600366092666
MA,2020-07-30,4,LONG,3,3,2020-08-04,2020,2020-08-07,312.5,328.0199890136719,0.04966396484375
ITW,2020-07-31,4,LONG,3,3,2020-08-05,2020,2020-08-10,186.3000030517578,195.8300018310547,0.05115404521302801
ACLS,2020-08-04,4,LONG,3,3,2020-08-07,2020,2020-08-12,25.719999313354492,26.969999313354492,0.04860031233947069
KTOS,2020-08-04,4,LONG,3,3,2020-08-07,2020,2020-08-12,18.81999969482422,19.290000915527344,0.024973497785570228
LDOS,2020-08-04,4,LONG,3,3,2020-08-07,2020,2020-08-12,91.20999908447266,94.41000366210938,0.035083922922453784
TDG,2020-08-04,4,LONG,3,3,2020-08-07,2020,2020-08-12,480.0899963378906,498.489990234375,0.03832613475981352
EPAM,2020-08-06,4,LONG,3,3,2020-08-11,2020,2020-08-14,297.6499938964844,307.9700012207031,0.03467161947198898
FSLR,2020-08-06,4,LONG,3,3,2020-08-11,2020,2020-08-14,72.83000183105469,74.30999755859375,0.02032123699477916
FTNT,2020-08-06,4,LONG,3,3,2020-08-11,2020,2020-08-14,25.200000762939453,25.520000457763672,0.012698400203813819
PLUG,2020-08-06,4,LONG,3,3,2020-08-11,2020,2020-08-14,11.979999542236328,11.399999618530273,-0.04841401885377577
ON,2020-08-08,4,LONG,3,3,2020-08-12,2020,2020-08-17,22.350000381469727,21.959999084472656,-0.01744972216288723
BIDU,2020-08-13,4,LONG,3,3,2020-08-18,2020,2020-08-21,123.83000183105469,122.44999694824219,-0.0111443500153968
GLOB,2020-08-13,4,LONG,3,3,2020-08-18,2020,2020-08-21,178.07000732421875,173.7899932861328,-0.02403556950662194
BOX,2020-08-26,4,LONG,3,3,2020-08-31,2020,2020-09-03,19.979999542236328,19.020000457763672,-0.04804800332669103
ESTC,2020-08-26,4,LONG,3,3,2020-08-31,2020,2020-09-03,109.87999725341797,101.91999816894531,-0.07244265820388023
DOV,2020-10-20,4,LONG,3,3,2020-10-23,2020,2020-10-28,116.20999908447266,109.29000091552734,-0.05954735585115347
SNAP,2020-10-20,4,LONG,3,3,2020-10-23,2020,2020-10-28,39.43000030517578,42.86000061035156,0.08698960889243366
TSLA,2020-10-21,4,LONG,3,3,2020-10-26,2020,2020-10-29,137.2100067138672,136.94332885742188,-0.0019435743997989368
TWLO,2020-10-26,4,LONG,3,3,2020-10-29,2020,2020-11-03,299.75,280.3699951171875,-0.06465389452147623
AMD,2020-10-27,4,LONG,3,3,2020-10-30,2020,2020-11-04,77.08999633789062,81.3499984741211,0.05526011595017587
FISV,2020-10-27,4,LONG,3,3,2020-10-30,2020,2020-11-04,94.75,101.19000244140625,0.0679683634976913
IEX,2020-10-27,4,LONG,3,3,2020-10-30,2020,2020-11-04,169.1699981689453,176.89999389648438,0.04569365615183925
LSCC,2020-10-27,4,LONG,3,3,2020-10-30,2020,2020-11-04,34.220001220703125,38.33000183105469,0.12010521518815753
MSFT,2020-10-27,4,LONG,3,3,2020-10-30,2020,2020-11-04,203.5,216.38999938964844,0.06334152034225277
TT,2020-10-28,4,LONG,3,3,2020-11-02,2020,2020-11-05,135.1300048828125,141.1199951171875,0.04432761058189587
META,2020-10-29,4,LONG,3,3,2020-11-03,2020,2020-11-06,263.1600036621094,293.4100036621094,0.11494907880773636
SHOP,2020-10-29,4,LONG,3,3,2020-11-03,2020,2020-11-06,92.30000305175781,104.5,0.1321776440397403
TXT,2020-10-29,4,LONG,3,3,2020-11-03,2020,2020-11-06,38.36000061035156,38.83000183105469,0.012252377821294761
ONTO,2020-11-02,4,LONG,3,3,2020-11-05,2020,2020-11-10,36.290000915527344,39.619998931884766,0.09176075867588697
ETN,2020-11-03,4,LONG,3,3,2020-11-06,2020,2020-11-11,109.83999633789062,114.06999969482422,0.03851059266172247
MELI,2020-11-04,4,LONG,3,3,2020-11-09,2020,2020-11-12,1445.510009765625,1296.0,-0.10343062915895446
ACLS,2020-11-05,4,LONG,3,3,2020-11-10,2020,2020-11-13,23.93000030517578,26.010000228881836,0.08692017957292608
COHR,2020-11-05,4,LONG,3,3,2020-11-10,2020,2020-11-13,56.439998626708984,59.47999954223633,0.053862526390791414
ROKU,2020-11-05,4,LONG,3,3,2020-11-10,2020,2020-11-13,227.83999633789062,228.10000610351562,0.0011411945655028938
RUN,2020-11-05,4,LONG,3,3,2020-11-10,2020,2020-11-13,55.72999954223633,55.400001525878906,-0.005921371237538319
NVDA,2020-11-18,4,LONG,3,3,2020-11-23,2020,2020-11-27,13.171250343322754,13.261249542236328,0.00683300344064904
INTU,2020-11-19,4,LONG,3,3,2020-11-24,2020,2020-11-30,345.0,352.0199890136719,0.020347794242527174
BOX,2020-12-01,4,LONG,3,3,2020-12-04,2020,2020-12-09,16.84000015258789,17.219999313354492,0.02256527062490585
CRM,2020-12-01,4,LONG,3,3,2020-12-04,2020,2020-12-09,223.82000732421875,220.57000732421875,-0.014520596433062171
VEEV,2020-12-01,4,LONG,3,3,2020-12-04,2020,2020-12-09,273.8299865722656,258.8699951171875,-0.054632407656822056
ESTC,2020-12-02,4,LONG,3,3,2020-12-07,2020,2020-12-10,139.97999572753906,142.07000732421875,0.014930787687318864
MU,2021-01-07,4,LONG,3,3,2021-01-12,2021,2021-01-15,79.19000244140625,80.72000122070312,0.019320605280053398
IBM,2021-01-21,4,LONG,3,3,2021-01-26,2021,2021-01-29,113.93881225585938,113.87189483642578,-0.0005873101369823387
